time,animal_id,x,y,average_speed,average_acceleration,direction,m-213,m-504,m-608,m-710,m-906,c-0,c-1,c-2,c-3,c-4,c-5,c-6,c-7,c-8,c-9
21713,m-608,182.8000,130.4000,0.3792,0.0045,5.1944,0.4560,0.1316,0.0000,0.3020,0.0853,126,86,79,53,40,39,0,0,0,0
21713,m-710,104.1000,198.9000,0.7855,-0.0044,-90.0000,0.7169,0.4032,0.3020,0.0000,0.3178,118,81,77,56,43,43,0,0,0,0
21713,m-906,134.5000,159.5000,0.1879,0.0012,18.4349,0.4134,0.1452,0.0853,0.3178,0.0000,123,82,76,55,41,41,18,0,0,0
21714,m-213,144.8000,186.1000,0.3085,0.0081,163.3008,0.0000,0.2498,0.4197,0.7107,0.3830,117,84,78,53,40,39,0,0,0,0
21714,m-504,188.3000,126.3000,1.1663,-0.0245,90.0000,0.2498,0.0000,0.2312,0.5232,0.2308,125,87,73,49,40,39,0,0,0,0
21714,m-608,183.5000,130.6000,0.3347,0.0013,15.9454,0.4197,0.2312,0.0000,0.3305,0.0818,126,86,79,53,40,39,0,0,0,0
21714,m-710,104.1000,198.3000,0.8299,-0.0044,-90.0000,0.7107,0.5232,0.3305,0.0000,0.3409,118,81,77,56,43,43,0,0,0,0
21714,m-906,134.7000,159.6000,0.1756,0.0004,26.5651,0.3830,0.2308,0.0818,0.3409,0.0000,123,82,76,55,41,41,18,0,0,0
21715,m-213,143.9000,186.2000,0.2280,0.0043,173.6598,0.0000,0.2924,0.4323,0.7669,0.3603,117,84,78,53,40,39,0,0,0,0
21715,m-504,188.3000,126.4000,1.4112,-0.0229,90.0000,0.2924,0.0000,0.2339,0.5509,0.2155,125,87,73,49,40,39,0,0,0,0
21715,m-608,184.0000,130.8000,0.3221,0.0006,21.8014,0.4323,0.2339,0.0000,0.3703,0.1000,126,86,79,53,40,39,0,0,0,0
21715,m-710,104.0000,197.7000,0.8734,-0.0024,-99.4623,0.7669,0.5509,0.3703,0.0000,0.4167,118,81,77,56,43,43,0,0,0,0
21715,m-906,134.8000,159.7000,0.1714,0.0008,45.0000,0.3603,0.2155,0.1000,0.4167,0.0000,123,82,76,55,41,41,18,0,0,0
21716,m-213,143.3000,186.4000,0.1847,0.0020,161.5651,0.0000,0.3847,0.3676,0.7308,0.2757,117,84,78,53,40,39,0,0,0,0
21716,m-504,188.4000,126.5000,1.6404,-0.0200,45.0000,0.3847,0.0000,0.1689,0.4335,0.2085,125,87,73,49,40,39,0,0,0,0
21716,m-608,184.3000,131.0000,0.3160,-0.0024,33.6901,0.3676,0.1689,0.0000,0.3979,0.1129,126,86,79,53,40,39,0,0,0,0
21716,m-710,103.9000,197.0000,0.8976,-0.0024,-98.1301,0.7308,0.4335,0.3979,0.0000,0.4636,118,81,77,56,43,43,0,0,0,0
21716,m-906,134.9000,159.9000,0.1632,0.0036,63.4349,0.2757,0.2085,0.1129,0.4636,0.0000,123,82,76,55,41,41,18,0,0,0
21717,m-213,142.9000,186.4000,0.1647,0.0008,180.0000,0.0000,0.5992,0.2670,0.7795,0.3464,117,84,78,53,40,39,0,0,0,0
21717,m-504,188.7000,126.4000,1.8407,-0.0166,-18.4349,0.5992,0.0000,0.3558,0.2856,0.3099,125,87,73,49,40,39,0,0,0,0
21717,m-608,184.3000,131.3000,0.3399,-0.0018,90.0000,0.2670,0.3558,0.0000,0.5431,0.1224,126,86,79,53,40,39,0,0,0,0
21717,m-710,103.8000,196.2000,0.9214,-0.0015,-97.1250,0.7795,0.2856,0.5431,0.0000,0.4431,118,81,77,56,43,43,0,0,0,0
21717,m-906,135.1000,160.2000,0.1271,0.0022,56.3099,0.3464,0.3099,0.1224,0.4431,0.0000,123,82,76,55,41,41,18,0,0,0
21718,m-213,142.7000,186.5000,0.1565,0.0000,153.4349,0.0000,0.5492,0.2462,0.6870,0.2532,117,84,78,53,40,39,0,0,0,0
21718,m-504,189.2000,126.2000,2.0071,-0.0115,-21.8014,0.5492,0.0000,0.3321,0.2726,0.3462,125,87,73,49,40,39,0,0,0,0
21718,m-608,184.4000,131.6000,0.3582,-0.0027,71.5651,0.2462,0.3321,0.0000,0.4749,0.0836,126,86,79,53,40,39,0,0,0,0
21718,m-710,103.8000,195.4000,0.9362,-0.0024,-90.0000,0.6870,0.2726,0.4749,0.0000,0.4441,118,81,77,56,43,43,0,0,0,0
21718,m-906,135.2000,160.4000,0.1048,0.0012,63.4349,0.2532,0.3462,0.0836,0.4441,0.0000,123,82,76,55,41,41,18,0,0,0
21719,m-213,142.5000,186.5000,0.1565,0.0008,180.0000,0.0000,0.6185,0.2202,0.7605,0.3266,117,84,78,53,40,39,0,0,0,0
21719,m-504,190.0000,125.9000,2.1219,-0.0073,-20.5560,0.6185,0.0000,0.4200,0.2810,0.3553,125,87,73,49,40,39,0,0,0,0
21719,m-608,184.3000,131.9000,0.3849,-0.0004,108.4349,0.2202,0.4200,0.0000,0.5729,0.1499,126,86,79,53,40,39,0,0,0,0
21719,m-710,103.8000,194.6000,0.9607,-0.0024,-90.0000,0.7605,0.2810,0.5729,0.0000,0.4450,118,81,77,56,43,43,0,0,0,0
21719,m-906,135.3000,160.6000,0.0924,0.0014,63.4349,0.3266,0.3553,0.1499,0.4450,0.0000,123,82,76,55,41,41,18,0,0,0
21720,m-213,142.3000,186.6000,0.1483,-0.0012,153.4349,0.0000,0.5560,0.1566,0.6880,0.3041,117,84,78,53,40,39,0,0,0,0
21720,m-504,191.1000,125.5000,2.1949,0.0015,-19.9831,0.5560,0.0000,0.4232,0.2856,0.3319,125,87,73,49,40,39,0,0,0,0
21720,m-608,184.2000,132.2000,0.3894,-0.0006,108.4349,0.1566,0.4232,0.0000,0.5730,0.1952,126,86,79,53,40,39,0,0,0,0
21720,m-710,103.8000,193.8000,0.9851,-0.0004,-90.0000,0.6880,0.2856,0.5730,0.0000,0.3972,118,81,77,56,43,43,0,0,0,0
21720,m-906,135.4000,160.7000,0.0783,-0.0012,45.0000,0.3041,0.3319,0.1952,0.3972,0.0000,123,82,76,55,41,41,18,0,0,0
21721,m-213,142.3000,186.5000,0.1606,-0.0020,-90.0000,0.0000,0.3466,0.5100,0.1167,0.2532,117,84,78,53,40,39,0,0,0,0
21721,m-504,192.8000,125.1000,2.1802,0.0048,-13.2405,0.3466,0.0000,0.3644,0.2858,0.2781,-1,87,73,49,40,39,0,0,0,0
21721,m-608,184.2000,132.5000,0.3954,0.0016,90.0000,0.5100,0.3644,0.0000,0.5064,0.2639,126,86,79,53,40,39,0,0,0,0
21721,m-710,103.9000,192.9000,0.9894,0.0012,-83.6598,0.1167,0.2858,0.5064,0.0000,0.2653,118,81,77,56,43,43,0,0,0,0
21721,m-906,135.5000,160.7000,0.0906,0.0000,0.0000,0.2532,0.2781,0.2639,0.2653,0.0000,123,82,76,55,41,41,18,0,0,0
21722,m-213,142.2000,186.5000,0.1806,-0.0031,180.0000,0.0000,0.6090,0.2669,0.7258,0.3778,117,84,78,53,40,39,0,0,0,0
21722,m-504,194.8000,124.5000,2.1317,0.0105,-16.6992,0.6090,0.0000,0.3697,0.2664,0.3207,-1,87,73,49,40,39,0,0,0,0
21722,m-608,184.2000,132.8000,0.3796,0.0032,90.0000,0.2669,0.3697,0.0000,0.4898,0.1494,126,86,79,53,40,39,0,0,0,0
21722,m-710,104.1000,192.0000,0.9778,0.0001,-77.4712,0.7258,0.2664,0.4898,0.0000,0.3633,118,81,77,56,43,43,0,0,0,0
21722,m-906,135.6000,160.8000,0.0906,-0.0000,45.0000,0.3778,0.3207,0.1494,0.3633,0.0000,123,82,76,55,41,41,18,0,0,0
21723,m-213,142.2000,186.4000,0.2119,-0.0021,-90.0000,0.0000,0.3317,0.5599,0.1093,0.2535,117,84,78,53,40,39,0,0,0,0
21723,m-504,197.1000,124.0000,2.0268,0.0125,-12.2648,0.3317,0.0000,0.3970,0.2809,0.2617,-1,-1,73,49,40,39,0,0,0,0
21723,m-608,184.1000,133.1000,0.3479,-0.0014,108.4349,0.5599,0.3970,0.0000,0.5558,0.3122,126,86,79,53,40,39,0,0,0,0
21723,m-710,104.2000,191.1000,0.9767,0.0024,-83.6598,0.1093,0.2809,0.5558,0.0000,0.2642,118,81,77,56,43,43,0,0,0,0
21723,m-906,135.7000,160.8000,0.0906,0.0010,0.0000,0.2535,0.2617,0.3122,0.2642,0.0000,123,82,76,55,41,41,18,0,0,0
21724,m-213,142.2000,186.2000,0.2331,-0.0041,-90.0000,0.0000,0.3203,0.6330,0.1127,0.5029,117,84,78,53,40,39,0,0,0,0
21724,m-504,199.4000,123.5000,1.9018,0.0164,-12.2648,0.3203,0.0000,0.4538,0.2561,0.3771,-1,-1,73,49,40,39,0,0,0,0
21724,m-608,183.9000,133.3000,0.3621,-0.0031,135.0000,0.6330,0.4538,0.0000,0.5984,0.1488,126,86,79,53,40,39,0,0,0,0
21724,m-710,104.5000,190.1000,0.9529,0.0032,-73.3008,0.1127,0.2561,0.5984,0.0000,0.4710,118,81,77,56,43,43,0,0,0,0
21724,m-906,135.7000,160.9000,0.0806,0.0000,90.0000,0.5029,0.3771,0.1488,0.4710,0.0000,123,82,76,55,41,41,18,0,0,0
21725,m-213,142.2000,186.1000,0.2741,-0.0025,-90.0000,0.0000,0.3070,0.7184,0.1053,0.2541,117,84,78,53,40,39,0,0,0,0
21725,m-504,201.9000,123.0000,1.7374,0.0173,-11.3099,0.3070,0.0000,0.5224,0.2519,0.2318,-1,-1,73,49,40,39,0,0,0,0
21725,m-608,183.5000,133.4000,0.3930,-0.0064,165.9638,0.7184,0.5224,0.0000,0.6813,0.4694,126,86,79,53,40,39,0,0,0,0
21725,m-710,104.8000,189.1000,0.9206,0.0009,-73.3008,0.1053,0.2519,0.6813,0.0000,0.2360,118,81,77,56,43,43,0,0,0,0
21725,m-906,135.8000,160.9000,0.0806,0.0014,0.0000,0.2541,0.2318,0.4694,0.2360,0.0000,123,82,76,55,41,41,18,0,0,0
21726,m-213,142.2000,185.9000,0.2988,-0.0034,-90.0000,0.0000,0.2977,0.7573,0.1041,0.1330,117,84,78,53,40,39,0,0,0,0
21726,m-504,204.3000,122.6000,1.5648,0.0181,-9.4623,0.2977,0.0000,0.5465,0.2457,0.2351,-1,-1,73,49,40,39,0,0,0,0
21726,m-608,183.2000,133.4000,0.4573,-0.0063,180.0000,0.7573,0.5465,0.0000,0.7138,0.6326,126,86,79,53,40,39,0,0,0,0
21726,m-710,105.1000,188.2000,0.9118,0.0046,-71.5651,0.1041,0.2457,0.7138,0.0000,0.1397,118,81,77,56,43,43,0,0,0,0
21726,m-906,135.9000,160.8000,0.0665,-0.0010,-45.0000,0.1330,0.2351,0.6326,0.1397,0.0000,123,82,76,55,41,41,18,0,0,0
21727,m-213,142.2000,185.7000,0.3327,-0.0027,-90.0000,0.0000,0.2897,0.2098,0.0943,0.2549,117,84,78,53,40,39,0,0,0,0
21727,m-504,206.6000,122.3000,1.3839,0.0198,-7.4314,0.2897,0.0000,0.4350,0.2493,0.1952,-1,88,73,49,40,39,0,0,0,0
21727,m-608,182.7000,133.2000,0.5201,-0.0062,-158.1986,0.2098,0.4350,0.0000,0.2697,0.4497,126,86,79,53,40,39,0,0,0,0
21727,m-710,105.4000,187.2000,0.8657,0.0024,-73.3008,0.0943,0.2493,0.2697,0.0000,0.2327,118,81,77,56,43,43,0,0,0,0
21727,m-906,135.9000,160.8000,0.0765,-0.0014,0.0000,0.2549,0.1952,0.4497,0.2327,0.0000,123,82,76,55,41,41,18,0,0,0
21728,m-213,142.3000,185.6000,0.3598,-0.0041,-45.0000,0.0000,0.1970,0.2878,0.1066,0.1340,117,84,78,53,40,39,0,0,0,0
21728,m-504,208.8000,122.2000,1.1860,0.0190,-2.6026,0.1970,0.0000,0.4004,0.2521,0.1740,-1,88,73,49,40,39,0,0,0,0
21728,m-608,182.3000,132.9000,0.5819,-0.0053,-143.1301,0.2878,0.4004,0.0000,0.2355,0.4095,126,86,79,53,40,39,0,0,0,0
21728,m-710,105.7000,186.3000,0.8415,0.0048,-71.5651,0.1066,0.2521,0.2355,0.0000,0.2262,118,81,77,56,43,43,0,0,0,0
21728,m-906,135.9000,160.8000,0.0906,-0.0010,0.0000,0.1340,0.1740,0.4095,0.2262,0.0000,123,82,76,55,41,41,18,0,0,0
21729,m-213,142.3000,185.4000,0.4006,-0.0037,-90.0000,0.0000,0.2812,0.1876,0.0825,0.5038,117,84,78,53,40,39,0,0,0,0
21729,m-504,210.8000,122.1000,0.9958,0.0176,-2.8624,0.2812,0.0000,0.4116,0.2536,0.3024,-1,88,73,49,40,39,0,0,0,0
21729,m-608,181.8000,132.6000,0.6354,-0.0076,-149.0362,0.1876,0.4116,0.0000,0.2434,0.6728,126,86,79,53,40,39,0,0,0,0
21729,m-710,106.0000,185.3000,0.7937,0.0062,-73.3008,0.0825,0.2536,0.2434,0.0000,0.4657,118,81,77,56,43,43,0,0,0,0
21729,m-906,135.9000,160.9000,0.1006,-0.0010,90.0000,0.5038,0.3024,0.6728,0.4657,0.0000,123,82,76,55,41,41,18,0,0,0
21730,m-213,142.4000,185.3000,0.4374,-0.0031,-45.0000,0.0000,0.1817,0.2968,0.0988,0.1358,117,84,78,53,40,39,0,0,0,0
21730,m-504,212.7000,122.1000,0.8199,0.0150,0.0000,0.1817,0.0000,0.4100,0.2595,0.1426,-1,88,73,49,40,39,0,0,0,0
21730,m-608,181.5000,132.4000,0.7111,-0.0076,-146.3099,0.2968,0.4100,0.0000,0.2354,0.4202,126,86,79,53,40,39,0,0,0,0
21730,m-710,106.3000,184.3000,0.7317,0.0045,-73.3008,0.0988,0.2595,0.2354,0.0000,0.2239,118,81,77,56,43,43,0,0,0,0
21730,m-906,135.9000,160.9000,0.1106,0.0012,0.0000,0.1358,0.1426,0.4202,0.2239,0.0000,123,82,76,55,41,41,18,0,0,0
21731,m-213,142.6000,185.2000,0.4689,-0.0020,-26.5651,0.0000,0.1464,0.2864,0.1365,0.4027,117,84,78,53,40,39,0,0,0,0
21731,m-504,214.3000,122.1000,0.6699,0.0138,0.0000,0.1464,0.0000,0.3477,0.2561,0.3514,-1,88,73,49,40,39,0,0,0,0
21731,m-608,181.3000,132.1000,0.7869,-0.0089,-123.6901,0.2864,0.3477,0.0000,0.1872,0.6784,126,86,79,53,40,39,0,0,0,0
21731,m-710,106.6000,183.4000,0.6868,0.0052,-71.5651,0.1365,0.2561,0.1872,0.0000,0.5313,118,81,77,56,43,43,0,0,0,0
21731,m-906,135.8000,161.1000,0.0983,0.0004,116.5651,0.4027,0.3514,0.6784,0.5313,0.0000,123,82,76,55,41,41,18,0,0,0
21732,m-213,142.9000,185.2000,0.4889,-0.0020,0.0000,0.0000,0.1255,0.3885,0.1752,0.1386,117,84,78,53,40,39,0,0,0,0
21732,m-504,215.9000,122.2000,0.5320,0.0108,3.5763,0.1255,0.0000,0.3912,0.2406,0.1722,127,88,73,49,40,39,0,0,0,0
21732,m-608,181.2000,132.0000,0.8757,-0.0098,-135.0000,0.3885,0.3912,0.0000,0.2405,0.5156,126,86,79,53,40,39,0,0,0,0
21732,m-710,107.0000,182.7000,0.6345,0.0059,-60.2551,0.1752,0.2406,0.2405,0.0000,0.3045,118,81,77,56,43,43,0,0,0,0
21732,m-906,135.9000,161.2000,0.0941,0.0000,45.0000,0.1386,0.1722,0.5156,0.3045,0.0000,123,82,76,55,41,41,18,0,0,0
21733,m-213,143.3000,185.1000,0.5085,-0.0029,-14.0362,0.0000,0.1362,0.1098,0.1456,0.2961,117,84,78,53,40,39,0,0,0,0
21733,m-504,217.2000,122.3000,0.4239,0.0082,4.3987,0.1362,0.0000,0.0850,0.2496,0.2688,127,88,73,49,40,39,0,0,0,0
21733,m-608,181.2000,132.0000,0.9742,-0.0047,0.0000,0.1098,0.0850,0.0000,0.2169,0.2826,126,86,79,53,40,39,0,0,0,0
21733,m-710,107.4000,181.9000,0.5751,0.0051,-63.4349,0.1456,0.2496,0.2169,0.0000,0.4340,118,81,77,56,43,43,0,0,0,0
21733,m-906,135.9000,161.3000,0.0941,-0.0022,90.0000,0.2961,0.2688,0.2826,0.4340,0.0000,123,82,76,55,41,41,18,0,0,0
21734,m-213,143.7000,185.0000,0.5380,-0.0022,-14.0362,0.0000,0.1393,0.1943,0.1370,0.0732,117,84,78,53,40,39,0,0,0,0
21734,m-504,218.3000,122.4000,0.3418,0.0054,5.1944,0.1393,0.0000,0.1482,0.2452,0.1224,127,88,73,49,40,39,0,0,0,0
21734,m-608,181.5000,132.3000,1.0212,-0.0004,45.0000,0.1943,0.1482,0.0000,0.3209,0.1828,126,86,79,53,40,39,0,0,0,0
21734,m-710,107.8000,181.2000,0.5244,0.0027,-60.2551,0.1370,0.2452,0.3209,0.0000,0.1810,118,81,77,56,43,43,0,0,0,0
21734,m-906,135.9000,161.3000,0.1165,-0.0022,0.0000,0.0732,0.1224,0.1828,0.1810,0.0000,123,82,76,55,41,41,18,0,0,0
21735,m-213,144.2000,184.9000,0.5598,-0.0036,-11.3099,0.0000,0.1399,0.2140,0.1341,0.0694,117,84,78,53,40,39,0,0,0,0
21735,m-504,219.2000,122.5000,0.2873,0.0035,6.3402,0.1399,0.0000,0.1744,0.2399,0.1218,127,88,73,49,40,39,0,0,0,0
21735,m-608,181.9000,132.9000,1.0252,0.0022,56.3099,0.2140,0.1744,0.0000,0.3402,0.2045,126,86,79,53,40,39,0,0,0,0
21735,m-710,108.2000,180.6000,0.4970,0.0058,-56.3099,0.1341,0.2399,0.3402,0.0000,0.1689,118,81,77,56,43,43,0,0,0,0
21735,m-906,136.0000,161.3000,0.1381,-0.0045,0.0000,0.0694,0.1218,0.2045,0.1689,0.0000,123,82,76,55,41,41,18,0,0,0
21736,m-213,144.6000,184.7000,0.5957,-0.0038,-26.5651,0.0000,0.1649,0.2546,0.0929,0.0958,117,84,78,53,40,39,0,0,0,0
21736,m-504,219.9000,122.6000,0.2526,0.0019,8.1301,0.1649,0.0000,0.1752,0.2393,0.1223,127,88,73,49,40,39,0,0,0,0
21736,m-608,182.4000,133.7000,1.0037,0.0050,57.9946,0.2546,0.1752,0.0000,0.3403,0.2038,126,86,79,53,40,39,0,0,0,0
21736,m-710,108.7000,179.9000,0.4393,0.0016,-54.4623,0.0929,0.2393,0.3403,0.0000,0.1609,118,81,77,56,43,43,0,0,0,0
21736,m-906,136.0000,161.3000,0.1828,-0.0040,0.0000,0.0958,0.1223,0.2038,0.1609,0.0000,123,82,76,55,41,41,18,0,0,0
21737,m-213,145.1000,184.5000,0.6341,-0.0029,-21.8014,0.0000,0.1642,0.2426,0.1170,0.1995,117,84,78,53,40,39,0,0,0,0
21737,m-504,220.4000,122.7000,0.2332,-0.0009,11.3099,0.1642,0.0000,0.1685,0.2554,0.3068,127,88,73,49,40,39,0,0,0,0
21737,m-608,183.0000,134.7000,0.9541,0.0048,59.0362,0.2426,0.1685,0.0000,0.3538,0.4308,126,86,79,53,40,39,0,0,0,0
21737,m-710,109.0000,179.4000,0.4234,0.0026,-59.0362,0.1170,0.2554,0.3538,0.0000,0.0993,118,81,77,56,43,43,0,0,0,0
21737,m-906,136.0000,161.2000,0.2228,-0.0057,-90.0000,0.1995,0.3068,0.4308,0.0993,0.0000,123,82,76,55,41,41,18,0,0,0
21738,m-213,145.5000,184.4000,0.6635,-0.0010,-14.0362,0.0000,0.1772,0.2321,0.1038,0.1040,117,84,78,53,40,39,0,0,0,0
21738,m-504,220.6000,122.8000,0.2425,-0.0022,26.5651,0.1772,0.0000,0.1416,0.2572,0.2329,127,88,73,49,40,39,0,0,0,0
21738,m-608,183.5000,135.7000,0.9064,0.0026,63.4349,0.2321,0.1416,0.0000,0.3281,0.3198,126,86,79,53,40,39,0,0,0,0
21738,m-710,109.5000,178.9000,0.3974,-0.0007,-45.0000,0.1038,0.2572,0.3281,0.0000,0.0440,118,81,77,56,43,43,0,0,0,0
21738,m-906,136.1000,161.1000,0.2794,-0.0062,-45.0000,0.1040,0.2329,0.3198,0.0440,0.0000,123,82,76,55,41,41,18,0,0,0
21739,m-213,146.1000,184.3000,0.6734,-0.0020,-9.4623,0.0000,0.1379,0.2193,0.1149,0.2305,117,84,78,53,40,39,0,0,0,0
21739,m-504,220.7000,122.8000,0.2641,-0.0016,0.0000,0.1379,0.0000,0.1994,0.2047,0.2783,127,88,73,49,40,39,0,0,0,0
21739,m-608,184.0000,136.7000,0.8806,0.0022,63.4349,0.2193,0.1994,0.0000,0.3270,0.4382,126,86,79,53,40,39,0,0,0,0
21739,m-710,109.9000,178.5000,0.4041,-0.0009,-45.0000,0.1149,0.2047,0.3270,0.0000,0.1321,118,81,77,56,43,43,0,0,0,0
21739,m-906,136.1000,160.9000,0.3419,-0.0080,-90.0000,0.2305,0.2783,0.4382,0.1321,0.0000,123,82,76,55,41,41,18,0,0,0
21740,m-213,146.6000,184.2000,0.6931,0.0003,-11.3099,0.0000,0.2070,0.2232,0.1110,0.2243,117,84,78,53,40,39,0,0,0,0
21740,m-504,220.8000,122.9000,0.2800,-0.0030,45.0000,0.2070,0.0000,0.1023,0.2981,0.3952,127,88,73,49,40,39,0,0,0,0
21740,m-608,184.5000,137.7000,0.8582,0.0000,63.4349,0.2232,0.1023,0.0000,0.3262,0.4364,126,86,79,53,40,39,0,0,0,0
21740,m-710,110.2000,178.2000,0.4127,-0.0013,-45.0000,0.1110,0.2981,0.3262,0.0000,0.1317,118,81,77,56,43,43,0,0,0,0
21740,m-906,136.1000,160.8000,0.4219,-0.0092,-90.0000,0.2243,0.3952,0.4364,0.1317,0.0000,123,82,76,55,41,41,18,0,0,0
21741,m-213,147.1000,184.0000,0.6903,-0.0001,-21.8014,0.0000,0.3386,0.2503,0.0718,0.1941,117,84,78,53,40,39,0,0,0,0
21741,m-504,220.8000,123.0000,0.3100,-0.0019,90.0000,0.3386,0.0000,0.1129,0.3881,0.5162,127,88,73,49,40,39,0,0,0,0
21741,m-608,185.0000,138.7000,0.8582,-0.0014,63.4349,0.2503,0.1129,0.0000,0.3048,0.4351,126,86,79,53,40,39,0,0,0,0
21741,m-710,110.6000,177.9000,0.4259,-0.0045,-36.8699,0.0718,0.3881,0.3048,0.0000,0.1537,118,81,77,56,43,43,0,0,0,0
21741,m-906,136.1000,160.7000,0.5139,-0.0104,-90.0000,0.1941,0.5162,0.4351,0.1537,0.0000,123,82,76,55,41,41,18,0,0,0
21742,m-213,147.6000,184.0000,0.6913,0.0021,0.0000,0.0000,0.1510,0.1872,0.1372,0.2531,117,84,78,53,40,39,0,0,0,0
21742,m-504,221.0000,123.1000,0.3289,-0.0008,26.5651,0.1510,0.0000,0.1280,0.2559,0.2169,127,88,73,49,40,39,0,0,0,0
21742,m-608,185.5000,139.6000,0.8723,-0.0045,60.9454,0.1872,0.1280,0.0000,0.3185,0.1115,126,86,79,53,40,39,0,0,0,0
21742,m-710,110.8000,177.7000,0.4704,-0.0031,-45.0000,0.1372,0.2559,0.3185,0.0000,0.3785,118,81,77,56,43,43,0,0,0,0
21742,m-906,136.1000,160.8000,0.6179,-0.0098,90.0000,0.2531,0.2169,0.1115,0.3785,0.0000,123,82,76,55,41,41,18,0,0,0
21743,m-213,148.2000,183.9000,0.6704,0.0048,-9.4623,0.0000,0.1642,0.2252,0.0594,0.5288,117,84,78,53,40,39,0,0,0,0
21743,m-504,221.2000,123.2000,0.3365,-0.0013,26.5651,0.1642,0.0000,0.1413,0.1769,0.4467,127,88,73,49,40,39,0,0,0,0
21743,m-608,185.9000,140.5000,0.9170,-0.0062,66.0375,0.2252,0.1413,0.0000,0.2197,0.3260,126,86,79,53,40,39,0,0,0,0
21743,m-710,111.1000,177.7000,0.5013,-0.0040,0.0000,0.0594,0.1769,0.2197,0.0000,0.5036,118,81,77,56,43,43,0,0,0,0
21743,m-906,136.0000,160.8000,0.7156,-0.0084,180.0000,0.5288,0.4467,0.3260,0.5036,0.0000,123,82,76,55,41,41,18,0,0,0
21744,m-213,148.9000,184.0000,0.6221,0.0045,8.1301,0.0000,0.1634,0.1764,0.0552,0.4519,117,84,78,53,40,39,0,0,0,0
21744,m-504,221.4000,123.4000,0.3494,0.0006,45.0000,0.1634,0.0000,0.1070,0.2040,0.5686,127,88,73,49,40,39,0,0,0,0
21744,m-608,186.3000,141.3000,0.9789,-0.0095,63.4349,0.1764,0.1070,0.0000,0.2142,0.6086,126,86,79,53,40,39,0,0,0,0
21744,m-710,111.4000,177.7000,0.5413,-0.0006,0.0000,0.0552,0.2040,0.2142,0.0000,0.4303,118,81,77,56,43,43,0,0,0,0
21744,m-906,135.8000,160.7000,0.7995,-0.0061,-153.4349,0.4519,0.5686,0.6086,0.4303,0.0000,123,82,76,55,41,41,18,0,0,0
21745,m-213,149.6000,184.2000,0.5776,0.0049,15.9454,0.0000,0.1349,0.1709,0.0580,0.4970,117,84,78,53,40,39,0,0,0,0
21745,m-504,221.7000,123.6000,0.3434,-0.0004,33.6901,0.1349,0.0000,0.1396,0.1623,0.5611,127,88,73,49,40,39,0,0,0,0
21745,m-608,186.6000,142.0000,1.0739,-0.0097,66.8014,0.1709,0.1396,0.0000,0.1688,0.6406,126,86,79,53,40,39,0,0,0,0
21745,m-710,111.8000,177.9000,0.5475,-0.0032,26.5651,0.0580,0.1623,0.1688,0.0000,0.5269,118,81,77,56,43,43,0,0,0,0
21745,m-906,135.5000,160.6000,0.8601,-0.0050,-161.5651,0.4970,0.5611,0.6406,0.5269,0.0000,123,82,76,55,41,41,18,0,0,0
21746,m-213,150.4000,184.3000,0.5286,0.0072,7.1250,0.0000,0.1441,0.2153,0.1171,0.3498,117,84,78,53,40,39,0,0,0,0
21746,m-504,222.0000,123.8000,0.3473,-0.0008,33.6901,0.1441,0.0000,0.1611,0.1648,0.4416,127,88,73,49,40,39,0,0,0,0
21746,m-608,186.8000,142.7000,1.1711,-0.0114,74.0546,0.2153,0.1611,0.0000,0.1535,0.5366,126,86,79,53,40,39,0,0,0,0
21746,m-710,112.0000,178.1000,0.5792,-0.0009,45.0000,0.1171,0.1648,0.1535,0.0000,0.4535,118,81,77,56,43,43,0,0,0,0
21746,m-906,135.3000,160.2000,0.9097,-0.0053,-116.5651,0.3498,0.4416,0.5366,0.4535,0.0000,123,82,76,55,41,41,18,0,0,0
21747,m-213,151.3000,184.5000,0.4564,0.0051,12.5288,0.0000,0.1227,0.1894,0.1052,0.3953,117,84,78,53,40,39,0,0,0,0
21747,m-504,222.3000,123.9000,0.3557,-0.0008,18.4349,0.1227,0.0000,0.1787,0.1780,0.4296,127,88,73,49,40,39,0,0,0,0
21747,m-608,187.1000,143.3000,1.2851,-0.0107,63.4349,0.1894,0.1787,0.0000,0.1474,0.5363,126,86,79,53,40,39,0,0,0,0
21747,m-710,112.3000,178.4000,0.5878,0.0003,45.0000,0.1052,0.1780,0.1474,0.0000,0.4825,118,81,77,56,43,43,0,0,0,0
21747,m-906,135.0000,159.8000,0.9627,-0.0055,-126.8699,0.3953,0.4296,0.5363,0.4825,0.0000,123,82,76,55,41,41,18,0,0,0
21748,m-213,152.0000,184.6000,0.4057,0.0048,8.1301,0.0000,0.1241,0.1861,0.1641,0.3083,117,84,78,53,40,39,0,0,0,0
21748,m-504,222.6000,124.0000,0.3641,0.0002,18.4349,0.1241,0.0000,0.1664,0.2047,0.3565,127,88,73,49,40,39,0,0,0,0
21748,m-608,187.5000,143.8000,1.3923,-0.0091,51.3402,0.1861,0.1664,0.0000,0.1513,0.4250,126,86,79,53,40,39,0,0,0,0
21748,m-710,112.5000,178.8000,0.5843,0.0041,63.4349,0.1641,0.2047,0.1513,0.0000,0.4549,118,81,77,56,43,43,0,0,0,0
21748,m-906,134.9000,159.1000,1.0173,-0.0079,-98.1301,0.3083,0.3565,0.4250,0.4549,0.0000,123,82,76,55,41,41,18,0,0,0
